,MessageID,MessageType,MessageTimeLeft,MessageTimeReceived,MessageDelay,MessageRoute,MessageTarget
4953,90_49,Real,49.42238183461732,50.5224333500852,"[1.4832384179601568, 0.20656270243822053, 0.16664078965522328, 0.5268480233744476, 0]","[Client id: 90, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 51]","[2.702818966751806e-67, 5.64377292210109e-66, 6.50895388870274e-61, 6.334520935126661e-58, 1.714010873662028e-56, 2.1140185601506515e-52, 2.3111153935980543e-49, 2.268655910046381e-47, 1.3559322069096256e-43, 7.842195000670763e-41, 1.8804085744912668e-37, 2.6275550779983637e-34, 4.223500489232019e-31, 2.5231716299501305e-28, 5.0851959322255166e-26, 8.491933932728598e-23, 1.1379410179409953e-19, 7.56433045929387e-17, 7.515186762587467e-14, 9.09748220579418e-11, 3.190265656434607e-08, 1.1855783681057642e-05, 0.0036510530455052368]"
4954,52_61,Real,49.61741942786632,50.54667477398727,"[1.9884256987548898, 0.5802871019477565, 0.09142511790351564, 0.05754312626969318, 0]","[Client id: 52, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 21]","[1.75421248305292e-67, 3.3444971372261706e-66, 4.2280256190574015e-61, 4.114884702651824e-58, 1.0343705790298308e-56, 1.015983470336057e-52, 1.5013916167463308e-49, 1.3723614808731929e-47, 8.811599651469719e-44, 4.770147533919711e-41, 1.1462397071126472e-37, 1.605095727002799e-34, 2.0332891052725294e-31, 1.2157761503104023e-28, 3.1786525795575766e-26, 5.421974474434446e-23, 5.555300219537788e-20, 5.182193196869773e-17, 5.6113195444633175e-14, 7.08405897443446e-11, 2.9193046759547927e-08, 1.2985290849042428e-05, 0.004477794823149379]"
4955,16_63,Real,49.30115198414043,50.55477633564406,"[0.34737790701321264, 0.5358428828547699, 0.10388349380271746, 0.41389797484614294, 0]","[Client id: 16, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 68]","[3.278222926502361e-67, 6.582807975896649e-66, 7.898655301517993e-61, 7.68713173522808e-58, 2.01611218414624e-56, 2.216778353220537e-52, 2.8047141836044393e-49, 2.6724002767224566e-47, 1.6458195820823039e-43, 9.266592937978645e-41, 2.2245324304364165e-37, 3.1118520546798772e-34, 4.43219816796266e-31, 2.6490336545970436e-28, 6.101848481299856e-26, 1.0320861111362039e-22, 1.2069672709579e-19, 9.666768004150001e-17, 1.0149103803392368e-13, 1.2206436591679898e-10, 4.827623828630175e-08, 1.9025055269311475e-05, 0.005409740733496215]"
4956,98_49,Real,49.84700129331263,50.56186550968527,"[1.8814560643236673, 0.11361225836123787, 0.39573075438131633, 0.0055212036300979934, 0]","[Client id: 98, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 95]","[1.5436146571261465e-67, 2.983764726201228e-66, 3.719418653448554e-61, 3.6198601886006735e-58, 9.210893814480668e-57, 8.782858006824979e-53, 1.3207521516516948e-49, 1.2209191211996872e-47, 7.750769374345899e-44, 4.236020551287993e-41, 1.0181207362457065e-37, 1.4264933035493853e-34, 1.758414456988604e-31, 1.0518320718841242e-28, 2.8395585302200435e-26, 4.8712002815052135e-23, 4.809369893701344e-20, 4.6931931362618735e-17, 5.15694620404555e-14, 6.374381554748041e-11, 2.75357751101946e-08, 1.3115353091407245e-05, 0.004322477274543643]"
4957,87_54,Real,49.044344409370055,50.57692953344859,"[0.36441221211959285, 0.3765748977642485, 0.9342260743853205, 0.0217841519289795, 0]","[Client id: 87, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 30]","[1.5436146571261465e-67, 2.983764726201228e-66, 3.719418653448554e-61, 3.6198601886006735e-58, 9.210893814480668e-57, 8.782858006824979e-53, 1.3207521516516948e-49, 1.2209191211996872e-47, 7.750769374345899e-44, 4.236020551287993e-41, 1.0181207362457065e-37, 1.4264933035493853e-34, 1.758414456988604e-31, 1.0518320718841242e-28, 2.8395585302200435e-26, 4.8712002815052135e-23, 4.809369893701344e-20, 4.6931931362618735e-17, 5.1569462040455504e-14, 6.374381554748041e-11, 2.7535775110194596e-08, 1.3115353091407245e-05, 0.004322477274543643]"
4958,86_44,Real,50.11667127161384,50.595771368149,"[3.022787025423671, 0.0034028930266519156, 0.23602634387674634, 0.03967085963177441, 0]","[Client id: 86, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 15]","[1.493472317619772e-67, 2.8978760569095753e-66, 3.598321756875019e-61, 3.501997209064685e-58, 8.941176677381229e-57, 8.455006412411745e-53, 1.2777427552005911e-49, 1.184861416515519e-47, 7.498190736935465e-44, 4.108847460185203e-41, 9.876162193726253e-38, 1.3839689170128584e-34, 1.6929681121590981e-31, 1.0127977674969152e-28, 2.7588218518063453e-26, 4.740063568903015e-23, 4.631767435168857e-20, 4.57676455040285e-17, 5.048762075374653e-14, 6.20541074053699e-11, 2.714118662225333e-08, 1.3146320291970298e-05, 0.004285496905827991]"
4959,72_44,Real,48.472267166476854,50.59977252793693,"[0.2477466196914801, 0.20875648354239362, 1.6541661897519873, 0.06458268816569676, 0]","[Client id: 72, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 33]","[2.1141011699074052e-67, 4.367195900331805e-66, 5.0913754521210097e-61, 4.9549506091345516e-58, 1.3292905848409419e-56, 1.5620734782757202e-52, 1.8077958632600964e-49, 1.7594907692901348e-47, 1.0606561530362995e-43, 6.083147759381058e-41, 1.4592702272978492e-37, 2.040266577140352e-34, 3.1217923205244377e-31, 1.8654242949472669e-28, 3.97246115231096e-26, 6.67442484448901e-23, 8.427919380326318e-20, 6.04550864382668e-17, 6.156199086643972e-14, 7.45080594408783e-11, 2.7881564524737104e-08, 1.1210401724470778e-05, 0.0035902650759037182]"
4960,38_59,Real,50.31146441807059,50.61169885104502,"[0.5604401303881758, 0.052255620617519184, 0.03627755682962533, 0.011701255527294434, 0]","[Client id: 38, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 86]","[3.0302032755553944e-67, 6.07428024636796e-66, 7.301172182880766e-61, 7.105653189266615e-58, 1.8608169204904436e-56, 2.0365149194609317e-52, 2.592559561806833e-49, 2.466641651907043e-47, 1.521333017802144e-43, 8.553729847069772e-41, 2.0534558191797284e-37, 2.8726058834724564e-34, 4.071819773094739e-31, 2.4336565442282605e-28, 5.6342995545003e-26, 9.532457966599094e-23, 1.1089554486116224e-19, 8.936160275849057e-17, 9.393008012809994e-14, 1.1313151953236622e-10, 4.4844622169994464e-08, 1.762501804753643e-05, 0.005102041137056066]"
4961,13_49,Real,50.294603014599744,50.62531896576085,"[0.2719950331250175, 0.03444803631574969, 0.09135387496625903, 0.0049140398791063175, 0]","[Client id: 13, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 52]","[1.8407414754979523e-67, 3.7800586465366476e-66, 4.433160187227315e-61, 4.314381338861565e-58, 1.1519181084482677e-56, 1.3198994658904266e-52, 1.5740912004607902e-49, 1.5247738121669084e-47, 9.235501926258068e-44, 5.27232268356891e-41, 1.265036403187309e-37, 1.7691853215107345e-34, 2.638228603692517e-31, 1.576649463092344e-28, 3.454535235951701e-26, 5.820866542340862e-23, 7.129776175461018e-20, 5.314173745040084e-17, 5.4725204312904925e-14, 6.62850543383339e-11, 2.5492301678311678e-08, 1.0523994589912579e-05, 0.003450308087697826]"
4962,60_34,Real,49.49152191823228,50.63228524736676,"[0.4699109809242458, 0.0435311246649172, 0.5793083703125539, 0.31792383415702374, 0]","[Client id: 60, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 87]","[3.0302032755553944e-67, 6.074280246367959e-66, 7.301172182880766e-61, 7.105653189266615e-58, 1.8608169204904436e-56, 2.0365149194609317e-52, 2.592559561806833e-49, 2.466641651907043e-47, 1.5213330178021437e-43, 8.553729847069771e-41, 2.0534558191797284e-37, 2.8726058834724564e-34, 4.071819773094739e-31, 2.4336565442282605e-28, 5.6342995545003e-26, 9.532457966599094e-23, 1.1089554486116224e-19, 8.936160275849056e-17, 9.393008012809994e-14, 1.1313151953236622e-10, 4.4844622169994464e-08, 1.762501804753643e-05, 0.005102041137056066]"
4963,28_43,Real,50.10529062473201,50.642358438594854,"[0.614777645677603, 0.024869789225755945, 0.2570357296904746, 0.05516229494663208, 0]","[Client id: 28, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 77]","[1.32326014583677e-67, 2.5525330804299754e-66, 3.1883983455887685e-61, 3.1030532054397997e-58, 7.881821466722027e-57, 7.323744279360454e-53, 1.13218789331953e-49, 1.0446378968615156e-47, 6.644136075545234e-44, 3.6236172297404845e-41, 8.710443445131301e-38, 1.220673071752569e-34, 1.4664951575003137e-31, 8.773278478790192e-29, 2.4348846386490357e-26, 4.185772112517831e-23, 4.0141226627198343e-20, 4.0514375095651116e-17, 4.4812181098073995e-14, 5.5313550533689314e-11, 2.427770923201918e-08, 1.1586075765690392e-05, 0.003918618144454626]"
4964,64_58,Real,48.403164126720846,50.646042822382896,"[1.4340208962935268, 0.5403725169755136, 1.4223848053293695, 0.08012137335717402, 0]","[Client id: 64, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 30]","[1.7759291560063094e-67, 3.6403071859989485e-66, 4.277018206247965e-61, 4.162425138160285e-58, 1.109955036151287e-56, 1.2527884877607073e-52, 1.518650718064108e-49, 1.4691479497912688e-47, 8.910223624879549e-44, 5.079671306568865e-41, 1.218991674681992e-37, 1.7051490491390307e-34, 2.5044347476414715e-31, 1.4968437109004758e-28, 3.336521890488946e-26, 5.634104217435758e-23, 6.773413826312309e-20, 5.170575674060946e-17, 5.365234118496371e-14, 6.48481347597712e-11, 2.542043707994108e-08, 1.0804807480456181e-05, 0.0035116387482814508]"
4965,38_58,Real,49.75102428768242,50.64767847071104,"[0.3137537828246434, 0.0407232067385126, 0.19257080933289308, 0.4633601669572278, 0]","[Client id: 38, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 92]","[3.030203275555395e-67, 6.07428024636796e-66, 7.301172182880766e-61, 7.105653189266615e-58, 1.8608169204904438e-56, 2.0365149194609317e-52, 2.5925595618068333e-49, 2.466641651907043e-47, 1.5213330178021437e-43, 8.553729847069772e-41, 2.0534558191797284e-37, 2.8726058834724564e-34, 4.071819773094739e-31, 2.4336565442282605e-28, 5.6342995545003e-26, 9.532457966599093e-23, 1.1089554486116224e-19, 8.936160275849056e-17, 9.393008012809994e-14, 1.1313151953236624e-10, 4.484462216999446e-08, 1.7625018047536435e-05, 0.005102041137056067]"
4966,55_47,Real,50.157053901685124,50.65117492394065,"[1.4794054159276624, 0.039730209269748885, 0.010450482677638286, 0.24394033030814602, 0]","[Client id: 55, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 89]","[1.3232601458367699e-67, 2.5525330804299754e-66, 3.1883983455887685e-61, 3.1030532054398e-58, 7.881821466722027e-57, 7.323744279360454e-53, 1.13218789331953e-49, 1.0446378968615156e-47, 6.644136075545233e-44, 3.623617229740484e-41, 8.710443445131302e-38, 1.220673071752569e-34, 1.466495157500314e-31, 8.773278478790192e-29, 2.4348846386490354e-26, 4.185772112517831e-23, 4.0141226627198343e-20, 4.051437509565112e-17, 4.481218109807399e-14, 5.5313550533689314e-11, 2.4277709232019176e-08, 1.1586075765690394e-05, 0.003918618144454627]"
4967,89_55,Real,49.8628660329391,50.65179975852024,"[0.7708901818834593, 0.17267240613522705, 0.11048864792932615, 0.3057726715166025, 0]","[Client id: 89, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 30]","[1.3232601458367697e-67, 2.5525330804299754e-66, 3.1883983455887685e-61, 3.1030532054398004e-58, 7.881821466722028e-57, 7.3237442793604545e-53, 1.1321878933195299e-49, 1.0446378968615156e-47, 6.644136075545234e-44, 3.623617229740484e-41, 8.710443445131301e-38, 1.2206730717525687e-34, 1.466495157500314e-31, 8.773278478790193e-29, 2.4348846386490357e-26, 4.1857721125178313e-23, 4.014122662719835e-20, 4.0514375095651116e-17, 4.4812181098073995e-14, 5.5313550533689314e-11, 2.4277709232019173e-08, 1.1586075765690394e-05, 0.003918618144454626]"
4968,33_62,Real,49.16949092127381,50.665703925272496,"[3.355344749864316, 0.250096886095656, 0.8827085649782107, 0.16340755292482992, 0]","[Client id: 33, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 15]","[1.775929156006309e-67, 3.6403071859989485e-66, 4.277018206247964e-61, 4.162425138160285e-58, 1.1099550361512867e-56, 1.2527884877607073e-52, 1.5186507180641077e-49, 1.4691479497912688e-47, 8.91022362487955e-44, 5.079671306568865e-41, 1.218991674681992e-37, 1.7051490491390307e-34, 2.504434747641471e-31, 1.4968437109004755e-28, 3.336521890488946e-26, 5.634104217435758e-23, 6.77341382631231e-20, 5.1705756740609465e-17, 5.3652341184963704e-14, 6.484813475977119e-11, 2.542043707994108e-08, 1.0804807480456181e-05, 0.003511638748281451]"
4969,19_46,Real,49.46705744676458,50.6744577650536,"[2.700764261380362, 0.7245577465096711, 0.13390919402054935, 0.14893337775881502, 0]","[Client id: 19, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 95]","[1.1805637929139071e-67, 2.233545109706149e-66, 2.844953246640769e-61, 2.7688121591113152e-58, 6.901270152390902e-57, 6.504538952421119e-53, 1.0102437031843462e-49, 9.15040878415735e-48, 5.928780226792109e-44, 3.176604297764139e-41, 7.634909509876523e-38, 1.0696401954827372e-34, 1.302158196223047e-31, 7.788428447754656e-29, 2.1277799972170904e-26, 3.647051457741429e-23, 3.560302505158427e-20, 3.513494944824625e-17, 3.857571189879114e-14, 4.897311591759491e-11, 2.0679101022058722e-08, 9.728027154011965e-06, 0.0033501341819788186]"
4970,36_41,Real,49.724219369385686,50.700503633710525,"[1.1768927745481703, 0.3050916980425005, 0.12527632026356114, 0.34591624601879073, 0]","[Client id: 36, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 91]","[2.3521898641123946e-67, 4.6758394058482994e-66, 5.667572385241045e-61, 5.5158083447484316e-58, 1.4334682123941274e-56, 1.5468892117014846e-52, 2.0124939308010128e-49, 1.9001436474109836e-47, 1.1809572566352283e-43, 6.589578653938695e-41, 1.5821092312971122e-37, 2.2135677196357258e-34, 3.093192787357632e-31, 1.8488654199869808e-28, 4.3477872407700945e-26, 7.365653853196735e-23, 8.425907793986613e-20, 6.922885211543363e-17, 7.310559022176154e-14, 8.894301408961292e-11, 3.5389627523048514e-08, 1.4349849535329573e-05, 0.004244776354718494]"
4971,71_46,Real,49.6783216164224,50.70188973546018,"[0.1470543424767736, 0.34690756142606227, 0.4452030055079751, 0.031457552103747975, 0]","[Client id: 71, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 60]","[2.3521898641123946e-67, 4.6758394058483e-66, 5.667572385241045e-61, 5.5158083447484316e-58, 1.4334682123941274e-56, 1.5468892117014846e-52, 2.0124939308010128e-49, 1.9001436474109836e-47, 1.1809572566352283e-43, 6.589578653938694e-41, 1.5821092312971122e-37, 2.2135677196357258e-34, 3.093192787357632e-31, 1.8488654199869805e-28, 4.3477872407700945e-26, 7.365653853196734e-23, 8.425907793986615e-20, 6.922885211543363e-17, 7.310559022176154e-14, 8.894301408961292e-11, 3.5389627523048514e-08, 1.4349849535329575e-05, 0.004244776354718494]"
4972,91_37,Real,49.47665686410389,50.705613550189746,"[0.34164024029244255, 0.7411253170560258, 0.10367350968271868, 0.1841578593471235, 0]","[Client id: 91, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 38]","[1.6576782100631285e-67, 3.392860340448779e-66, 3.992209837689221e-61, 3.8852492766837135e-58, 1.0349192659507539e-56, 1.155640950159079e-52, 1.4175242304205868e-49, 1.3697889324525236e-47, 8.316902090252292e-44, 4.735997375799967e-41, 1.1366315109144613e-37, 1.5901638018135437e-34, 2.310442278480145e-31, 1.380992035506123e-28, 3.115888266616738e-26, 5.2690080224311966e-23, 6.251951815868512e-20, 4.8523502169192297e-17, 5.0602175406482165e-14, 6.109880996776752e-11, 2.4244663005394414e-08, 1.0468392431400312e-05, 0.00338483909897924]"
4973,45_61,Real,49.62815151290704,50.707758800853185,"[0.17654660876982886, 0.47755101383310006, 0.04856293401260448, 0.3534933401004578, 0]","[Client id: 45, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 27]","[2.2069889072048995e-67, 4.3659855575951783e-66, 5.317872424041688e-61, 5.175478313835843e-58, 1.33883806882017e-56, 1.4448794244318925e-52, 1.8883250151212293e-49, 1.7748527438461195e-47, 1.1081054588471228e-43, 6.1561598135987e-41, 1.4780399100961647e-37, 2.067896133866366e-34, 2.889160917670661e-31, 1.726868537684836e-28, 4.060418423330029e-26, 6.876196768649991e-23, 7.869167300730464e-20, 6.459455167736639e-17, 6.814927729508639e-14, 8.349871103657996e-11, 3.296421424464588e-08, 1.3345348132993631e-05, 0.003980728186164918]"
4974,29_45,Real,50.03833629094838,50.73345633032721,"[2.0038891053555923, 0.09458527970339954, 0.11396242788197983, 0.28657233179345687, 0]","[Client id: 29, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 92]","[1.3699824362556871e-67, 2.7819586125638126e-66, 3.299577239027731e-61, 3.211182508642661e-58, 8.494242556181457e-57, 9.319045247012177e-53, 1.1715982970897564e-49, 1.1244649644288847e-47, 6.874154946843702e-44, 3.8891163286462207e-41, 9.334770036533445e-38, 1.3060617565550115e-34, 1.8631957263024283e-31, 1.1136869015299724e-28, 2.561906475379126e-26, 4.3363448106785324e-23, 5.0440584505353185e-20, 4.008586411176691e-17, 4.1997877036631e-14, 5.1042683753544015e-11, 2.039813930889727e-08, 8.686959844793315e-06, 0.0029551087477161114]"
4975,91_39,Real,49.917904217631,50.73545509730162,"[0.35299251123709535, 0.16124862116206026, 0.44531097559139315, 0.010991282917179806, 0]","[Client id: 91, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 63]","[1.3699824362556871e-67, 2.7819586125638126e-66, 3.299577239027731e-61, 3.2111825086426614e-58, 8.494242556181457e-57, 9.319045247012177e-53, 1.1715982970897566e-49, 1.124464964428885e-47, 6.874154946843702e-44, 3.8891163286462207e-41, 9.334770036533445e-38, 1.3060617565550115e-34, 1.8631957263024285e-31, 1.1136869015299724e-28, 2.561906475379126e-26, 4.336344810678533e-23, 5.0440584505353185e-20, 4.008586411176691e-17, 4.199787703663099e-14, 5.1042683753544015e-11, 2.039813930889727e-08, 8.686959844793314e-06, 0.002955108747716111]"
4976,14_51,Real,49.23753042803905,50.73602954980026,"[0.358780902505828, 1.106495069347845, 0.061910018138629765, 0.13009403427474112, 0]","[Client id: 14, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 9]","[1.3699824362556871e-67, 2.7819586125638126e-66, 3.299577239027731e-61, 3.2111825086426614e-58, 8.494242556181457e-57, 9.319045247012177e-53, 1.1715982970897566e-49, 1.124464964428885e-47, 6.874154946843702e-44, 3.8891163286462207e-41, 9.334770036533445e-38, 1.3060617565550115e-34, 1.8631957263024285e-31, 1.1136869015299724e-28, 2.561906475379126e-26, 4.336344810678533e-23, 5.0440584505353185e-20, 4.008586411176691e-17, 4.199787703663099e-14, 5.1042683753544015e-11, 2.039813930889727e-08, 8.686959844793314e-06, 0.002955108747716111]"
4977,46_59,Real,48.57061696037256,50.74037585190416,"[0.07080884169388954, 1.0617919923670707, 0.6838637739916347, 0.2241031251729081, 0]","[Client id: 46, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 35]","[2.041878596359541e-67, 4.0314772418843223e-66, 4.920104081359895e-61, 4.7883637917806494e-58, 1.2365800616567576e-56, 1.3276759037112816e-52, 1.7470843422077015e-49, 1.6393563365279181e-47, 1.0252275570339936e-43, 5.686617814601516e-41, 1.3653443620542534e-37, 1.9102747659226455e-34, 2.6548289993893745e-31, 1.5868165778986317e-28, 3.752035094956345e-26, 6.355673674780375e-23, 7.231818724733813e-20, 5.976073273403153e-17, 6.31271634287888e-14, 7.746821467343008e-11, 3.065157358291081e-08, 1.236854234510249e-05, 0.00375613707368202]"
4978,56_53,Real,50.36787955895274,50.74511864327966,"[1.2119944028426737, 0.15714832285127575, 0.018401452007097082, 0.0016893094685603786, 0]","[Client id: 56, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 39]","[1.9183817497905308e-67, 3.7871226479525916e-66, 4.6224575410795026e-61, 4.498686224069296e-58, 1.1617023873559673e-56, 1.2415769296370179e-52, 1.6413914012724466e-49, 1.5400064340042762e-47, 9.632011635067991e-44, 5.341494492158255e-41, 1.2825309560073203e-37, 1.794529394340828e-34, 2.482777207261751e-31, 1.4840324058101578e-28, 3.5269186049088117e-26, 5.978234842963148e-23, 6.76406100529994e-20, 5.627565555420468e-17, 5.956476966389353e-14, 7.305589368921401e-11, 2.9059028496030717e-08, 1.184459671932846e-05, 0.003601351136987716]"
4979,0_47,Real,49.92515940003674,50.76289798066096,"[0.4849698923033803, 0.3599429761592883, 0.1454967985894915, 0.1322988058754506, 0]","[Client id: 0, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 92]","[9.287197116160872e-68, 1.7216420005823962e-66, 2.2383011949668143e-61, 2.178403567923115e-58, 5.322086976352555e-57, 5.0644668830438e-53, 7.948291845194461e-50, 7.058850423568153e-48, 4.664760739430998e-44, 2.452138129467823e-41, 5.892950293802564e-38, 8.253834854520207e-35, 1.013650489218741e-31, 6.061614240121932e-29, 1.637829097486316e-26, 2.799785109312945e-23, 2.767893433435604e-20, 2.6852589110126294e-17, 2.9285872529800756e-14, 3.8330940835035466e-11, 1.5574133686785438e-08, 7.243841127539022e-06, 0.0025220465305155863]"
4980,31_54,Real,49.50617232634708,50.791295761529966,"[2.930892120463285, 0.1351157137135432, 0.4084143528614789, 0.5415933686078782, 0]","[Client id: 31, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 16]","[1.5719782839382907e-67, 3.076228096432266e-66, 3.788000292687461e-61, 3.686580859193694e-58, 9.443363284541603e-57, 1.0000544455798512e-52, 1.3450918896770776e-49, 1.2520531206514638e-47, 7.893424092128138e-44, 4.34413490406978e-41, 1.0431011041156868e-37, 1.4595318247941506e-34, 1.9998015486813976e-31, 1.195323324659923e-28, 2.869065711191384e-26, 4.8634574947043066e-23, 5.448729879235398e-20, 4.5831411039645995e-17, 4.856691507113149e-14, 6.018952059844521e-11, 2.383069552738898e-08, 9.636454446850159e-06, 0.0030472641804869835]"
4981,50_47,Real,49.0471333058386,50.791376266951644,"[0.09303185153266484, 0.7263265813139652, 0.10116841294240565, 0.7167479668566871, 0]","[Client id: 50, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 75]","[1.5719782839382907e-67, 3.076228096432266e-66, 3.788000292687461e-61, 3.686580859193694e-58, 9.443363284541604e-57, 1.0000544455798512e-52, 1.3450918896770774e-49, 1.2520531206514638e-47, 7.893424092128138e-44, 4.34413490406978e-41, 1.0431011041156868e-37, 1.4595318247941506e-34, 1.9998015486813976e-31, 1.195323324659923e-28, 2.869065711191384e-26, 4.8634574947043066e-23, 5.448729879235398e-20, 4.5831411039645995e-17, 4.856691507113149e-14, 6.018952059844521e-11, 2.383069552738898e-08, 9.636454446850159e-06, 0.0030472641804869835]"
4982,96_53,Real,50.002954485780975,50.798273647963626,"[0.5398934564982775, 0.0651931903926849, 0.26366832148096964, 0.2664576503090096, 0]","[Client id: 96, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 6]","[8.436844031325077e-68, 1.55546389603088e-66, 2.0334792603726868e-61, 1.979066181172733e-58, 4.8103026368284113e-57, 4.593345874305239e-53, 7.220998880535574e-50, 6.381351505907495e-48, 4.238003600566495e-44, 2.2176842760601323e-41, 5.329236050493836e-38, 7.463331560640137e-35, 9.192610453038835e-32, 5.4966261487927e-29, 1.4792052098431308e-26, 2.5253040111462852e-23, 2.508930360806638e-20, 2.4173888148883065e-17, 2.6280301282466253e-14, 3.4699731007848716e-11, 1.3922055562701745e-08, 6.393569490463511e-06, 0.0022546760774250253]"
4983,60_35,Real,49.9855563893898,50.8126897008928,"[0.4940344711575213, 0.1728418926096514, 0.10451942280457327, 0.3497719960887803, 0]","[Client id: 60, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 51]","[1.4653622868611369e-67, 2.861011713167124e-66, 3.531142381759858e-61, 3.4366022002894404e-58, 8.784959369719419e-57, 9.254729773891951e-53, 1.2538856853430335e-49, 1.1648034736985573e-47, 7.358232703358238e-44, 4.041719809543312e-41, 9.705125323018114e-38, 1.3579986579968016e-34, 1.8506807889534276e-31, 1.1061976882634326e-28, 2.670267698551049e-26, 4.5276836842405355e-23, 5.0430834696960403e-20, 4.2706922239241314e-17, 4.5310830805106246e-14, 5.626642295723073e-11, 2.231481099728163e-08, 8.995609671107962e-06, 0.002893827031195168]"
4984,65_52,Real,49.962549401210055,50.82734892504142,"[0.624365216869939, 0.5485991169573984, 0.08792560140720299, 0.028274805466776624, 0]","[Client id: 65, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 1]","[1.4653622868611369e-67, 2.861011713167124e-66, 3.531142381759858e-61, 3.4366022002894404e-58, 8.784959369719419e-57, 9.254729773891951e-53, 1.2538856853430335e-49, 1.1648034736985573e-47, 7.358232703358238e-44, 4.0417198095433127e-41, 9.705125323018114e-38, 1.3579986579968014e-34, 1.8506807889534276e-31, 1.1061976882634326e-28, 2.670267698551049e-26, 4.527683684240535e-23, 5.043083469696041e-20, 4.270692223924131e-17, 4.531083080510624e-14, 5.6266422957230736e-11, 2.231481099728163e-08, 8.995609671107962e-06, 0.002893827031195168]"
4985,11_43,Real,50.193393337121535,50.841588806442374,"[3.2789965750001184, 0.044171630765856555, 0.06424187276240596, 0.33978196579258496, 0]","[Client id: 11, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 74]","[1.4653622868611369e-67, 2.8610117131671234e-66, 3.531142381759858e-61, 3.4366022002894404e-58, 8.784959369719419e-57, 9.254729773891951e-53, 1.2538856853430335e-49, 1.1648034736985573e-47, 7.358232703358238e-44, 4.041719809543313e-41, 9.705125323018114e-38, 1.3579986579968014e-34, 1.8506807889534276e-31, 1.1061976882634326e-28, 2.670267698551049e-26, 4.527683684240535e-23, 5.043083469696041e-20, 4.2706922239241314e-17, 4.5310830805106234e-14, 5.6266422957230736e-11, 2.231481099728163e-08, 8.995609671107962e-06, 0.002893827031195168]"
